Time,Azimuth,PredRaw,PredPost
58385.2786830003,202.702702702703,113,113
58386.2536830001,203.063063063063,113,113
58387.2901830001,202.882882882883,113,113
58388.2846829999,202.882882882883,113,113
58388.4371829999,250.990990990991,116,113
58389.3146829997,203.963963963964,113,113
58390.3101829997,202.702702702703,113,113
58391.3071829996,202.882882882883,113,113
58392.2921829994,202.522522522523,113,113
58393.3076829992,202.342342342342,113,113
58394.4926829989,202.522522522523,113,113
58397.2756829985,202.702702702703,113,113
58397.5231829985,250.630630630631,116,113
58398.2681829984,202.162162162162,113,113
58398.5256829983,205.765765765766,114,113
58399.2736829983,202.162162162162,113,113
58400.3661829982,202.162162162162,113,113
58401.338682998,202.522522522523,113,113
58402.3231829979,202.342342342342,113,113
58403.2956829978,202.522522522523,113,113
58404.4926829977,202.522522522523,113,113
58405.6966829975,202.522522522523,113,113
58407.2496829973,202.702702702703,113,113
58407.7746829972,205.945945945946,114,113
58408.3036829971,202.702702702703,113,113
58409.4966829969,202.342342342342,113,113
58411.2876829967,202.522522522523,113,113
58411.6011829966,258.558558558559,118,113
58412.4856829964,202.702702702703,113,113
58413.6931829963,202.882882882883,113,113
58415.5796829961,258.558558558559,118,113
58415.687182996,202.342342342342,113,113
58416.8921829958,205.585585585586,114,113
58417.1126829957,205.945945945946,114,113
58417.2726829957,202.702702702703,113,113
58417.5546829957,258.378378378378,118,113
58418.3036829955,202.882882882883,113,113
58419.3076829954,202.702702702703,113,113
58420.3806829952,202.702702702703,113,113
58421.336682995,202.702702702703,113,113
58423.3816829947,202.702702702703,113,113
58424.3656829945,202.522522522523,113,113
58425.3961829944,202.342342342342,113,113
58426.2181829943,205.945945945946,114,113
58426.3736829943,202.162162162162,113,113
58427.3996829942,202.342342342342,113,113
58428.423682994,202.162162162162,113,113
58429.4181829938,202.342342342342,113,113
58431.4426829935,202.342342342342,113,113
58432.4701829933,202.702702702703,113,113
58433.4651829932,202.162162162162,113,113
58434.439182993,251.171171171171,116,113
58434.835182993,205.405405405405,113,113
58435.4556829929,205.585585585586,113,113
58435.5126829929,201.981981981982,113,113
58443.6506829919,252.072072072072,116,113
58443.6741829919,203.063063063063,113,113
58444.6766829917,206.666666666667,114,113
58447.3796829914,202.342342342342,113,113
58449.764182991,207.387387387387,114,113
58450.0861829909,252.252252252252,116,113
58452.8381829906,251.891891891892,116,113
58453.0391829905,252.252252252252,116,113
58453.8501829903,207.927927927928,114,113
58454.0556829903,207.747747747748,114,113
58455.6826829901,202.522522522523,113,113
58456.66068299,202.522522522523,113,113
58456.7216829899,206.666666666667,114,113
58457.6321829898,202.162162162162,113,113
58458.6936829897,202.342342342342,113,113
58460.6306829894,202.162162162162,113,113
58461.6126829891,202.342342342342,113,113
58461.9446829891,252.252252252252,116,113
58462.1456829891,252.252252252252,116,113
58462.9551829889,207.207207207207,114,113
58463.1721829888,207.567567567568,114,113
58463.1721829888,207.567567567568,114,113
58463.1721829888,207.567567567568,114,113
58463.6251829886,201.981981981982,113,113
58463.6251829886,201.981981981982,113,113
58463.6251829886,201.981981981982,113,113
58466.5731829877,202.522522522523,113,113
58466.5731829877,202.522522522523,113,113
58468.9586829872,203.063063063063,113,113
58468.9586829872,203.063063063063,113,113
58470.6591829867,202.882882882883,113,113
58471.3131829865,252.612612612613,116,113
58472.3756829864,208.108108108108,114,113
58474.117182986,252.792792792793,116,113
58474.6576829858,202.342342342342,113,113
58476.1966829855,252.792792792793,116,113
58476.1966829855,252.792792792793,116,113
58476.1966829855,252.792792792793,116,113
58476.1966829855,252.792792792793,116,113
58480.4256829843,252.792792792793,116,113
58481.5616829839,208.468468468468,114,113
58481.8936829838,252.972972972973,116,113
58482.6786829837,202.522522522523,113,113
58483.6326829834,202.342342342342,113,113
58485.5611829829,202.162162162162,113,113
58488.4941829823,202.702702702703,113,113
58489.5346829819,202.522522522523,113,113
58490.8546829814,208.288288288288,114,113
58491.5606829813,202.342342342342,113,113
58497.5246829798,202.522522522523,113,113
58498.5006829795,202.162162162162,113,113
58499.4346829792,202.342342342342,113,113
58499.9226829791,209.009009009009,114,113
58500.1311829791,209.189189189189,114,113
58500.460682979,202.342342342342,113,113
58500.8376829789,256.396396396396,116,113
58501.4746829786,202.162162162162,113,113
58502.4191829782,202.342342342342,113,113
58502.4191829782,202.342342342342,113,113
58502.8051829782,256.216216216216,116,113
58502.8051829782,256.216216216216,116,113
58505.4026829775,202.882882882883,113,113
58506.4411829772,202.882882882883,113,113
58507.449182977,202.702702702703,113,113
58508.5026829767,202.702702702703,113,113
58509.2796829765,209.54954954955,114,113
58510.4861829762,202.522522522523,113,113
58511.4346829761,202.702702702703,113,113
58512.4716829759,202.342342342342,113,113
58513.4591829756,202.702702702703,113,113
58515.4086829752,202.522522522523,113,113
58516.458682975,202.522522522523,113,113
58517.4546829747,202.522522522523,113,113
58518.4616829744,202.702702702703,113,113
58518.5256829744,209.90990990991,114,113
58519.4966829741,202.522522522523,113,113
58520.5371829739,202.702702702703,113,113
58521.5781829736,202.882882882883,113,113
58522.5721829734,202.702702702703,113,113
58523.5571829733,202.702702702703,113,113
58524.541682973,202.522522522523,113,113
58525.5616829728,202.522522522523,113,113
58526.5586829725,202.702702702703,113,113
58527.5471829722,202.702702702703,113,113
58527.7451829722,209.90990990991,114,113
58528.4966829722,202.522522522523,113,113
58529.5056829719,202.882882882883,113,113
58530.4551829717,203.063063063063,113,113
58532.3941829712,202.882882882883,113,113
58533.4271829709,202.882882882883,113,113
58534.4141829707,203.243243243243,113,113
58535.4381829704,202.882882882883,113,113
58536.4686829702,202.882882882883,113,113
58536.8671829702,210.630630630631,114,113
58537.0891829702,210.45045045045,114,113
58537.4546829701,202.702702702703,74,113
58538.5216829697,202.702702702703,74,113
58539.5096829695,202.702702702703,74,113
58540.4996829695,202.882882882883,74,113
58541.5236829692,203.063063063063,74,113
58542.5246829688,252.612612612613,116,113
58542.5426829689,202.882882882883,74,74
58543.5761829687,203.243243243243,74,74
58544.5716829685,203.243243243243,74,74
58545.5276829683,203.423423423423,74,74
58546.2191829682,210.990990990991,74,74
58546.4651829681,203.423423423423,74,74
58547.5006829678,203.603603603604,74,74
58550.4786829671,203.423423423423,74,74
58551.4786829669,203.243243243243,74,74
58552.4821829667,203.243243243243,74,74
58553.5151829664,203.063063063063,74,74
58554.4956829662,203.243243243243,74,74
58555.403682966,211.891891891892,74,74
58555.461682966,203.063063063063,74,74
58557.5481829654,202.882882882883,74,74
58558.5171829653,202.882882882883,74,74
58559.5301829651,202.702702702703,74,74
58560.493182965,203.063063063063,74,74
58561.5171829648,203.243243243243,74,74
58562.5326829645,203.063063063063,74,74
58564.623682964,203.423423423423,74,74
58564.688682964,211.351351351351,74,74
58568.5276829633,203.063063063063,74,74
58569.5501829631,203.243243243243,74,74
58570.5546829629,203.063063063063,74,74
58571.5676829628,203.063063063063,74,74
58572.4941829626,203.063063063063,74,74
58573.5071829625,202.882882882883,74,74
58573.8531829624,212.432432432432,74,74
58574.0516829623,212.432432432432,74,74
58574.5026829622,203.063063063063,74,74
58575.1781829621,212.072072072072,74,74
58576.5501829619,203.063063063063,74,74
58577.6286829616,202.882882882883,74,74
58578.6821829614,202.882882882883,74,74
58579.1331829614,212.612612612613,74,74
58579.6971829613,202.882882882883,74,74
58580.696682961,202.882882882883,74,74
58582.2431829607,202.882882882883,74,74
58583.1521829606,213.153153153153,74,74
58585.3086829602,202.522522522523,74,74
58586.4891829599,202.882882882883,74,74
58587.7071829594,202.702702702703,74,74
58588.6716829589,202.882882882883,74,74
58589.7011829584,203.243243243243,74,74
58590.7001829583,203.243243243243,74,74
58591.7216829581,203.063063063063,74,74
58592.373682958,212.612612612613,74,74
58592.7101829579,203.063063063063,74,74
58595.2486829576,202.882882882883,74,74
58596.4811829574,202.882882882883,74,74
58597.6766829571,202.882882882883,74,74
58598.6596829568,203.063063063063,74,74
58599.6996829567,203.423423423423,74,74
58600.4056829565,260.18018018018,118,74
58600.6836829564,203.423423423423,74,74
58601.6171829563,213.693693693694,75,74
58601.6681829563,203.243243243243,74,74
58602.6496829562,203.243243243243,74,74
58603.640182956,203.063063063063,74,74
58604.5811829559,202.702702702703,74,74
58605.5936829558,202.882882882883,74,74
58607.5736829555,203.063063063063,74,74
58608.4966829553,203.243243243243,74,74
58610.511182955,203.063063063063,74,74
58610.619682955,260.18018018018,118,74
58610.827682955,214.234234234234,75,74
58611.4521829549,203.063063063063,74,74
58612.4501829547,202.882882882883,74,74
58613.4411829546,202.882882882883,74,74
58614.4456829545,202.702702702703,74,74
58615.3956829543,202.522522522523,74,74
58616.3561829542,202.522522522523,74,74
58617.3061829541,202.522522522523,74,74
58618.303682954,202.522522522523,74,74
58619.3221829538,202.702702702703,74,74
58619.8956829537,214.414414414414,75,74
58620.1151829537,214.414414414414,75,74
58620.3661829536,202.882882882883,74,74
58621.4041829534,202.882882882883,74,74
58622.3586829533,202.522522522523,74,74
58623.3361829532,202.522522522523,74,74
58624.321182953,202.162162162162,74,74
58627.4311829527,202.522522522523,74,74
58629.2531829524,213.693693693694,75,74
58629.4616829524,202.702702702703,74,74
58630.4701829523,202.342342342342,74,74
58630.7716829522,249.90990990991,116,74
58631.4766829521,202.522522522523,113,74
58632.480682952,202.522522522523,113,74
58632.7666829519,249.90990990991,116,74
58633.4546829519,202.342342342342,113,74
58634.4781829518,202.342342342342,113,74
58635.4831829515,202.162162162162,113,74
58636.4776829515,202.702702702703,113,74
58636.6771829515,250.27027027027,116,74
58637.4421829514,202.882882882883,113,74
58638.4781829512,202.522522522523,113,74
58638.4921829512,215.315315315315,119,74
58638.6531829512,250.27027027027,116,74
58639.4631829511,202.522522522523,113,113
58640.408682951,202.522522522523,113,113
58641.3491829509,202.522522522523,113,113
58643.4056829506,202.162162162162,113,113
58644.4246829505,202.162162162162,113,113
58645.3956829503,202.342342342342,113,113
58646.4491829502,202.522522522523,113,113
58647.48818295,202.342342342342,113,113
58649.5541829497,202.702702702703,113,113
58650.5891829495,202.882882882883,113,113
58651.6156829494,202.702702702703,113,113
58652.5821829493,202.702702702703,113,113
58653.5381829492,202.342342342342,113,113
58654.584682949,202.342342342342,113,113
58655.5531829489,202.342342342342,113,113
58656.5901829488,202.342342342342,113,113
58657.6541829486,202.522522522523,113,113
58660.6321829483,201.981981981982,113,113
58663.6446829479,201.801801801802,113,113
58664.4016829478,250.630630630631,116,113
58666.4656829476,202.162162162162,113,113
58667.5051829476,202.162162162162,113,113
58668.3581829475,250.630630630631,116,113
58668.6366829474,202.162162162162,113,113
58669.4846829473,202.342342342342,113,113
58670.6056829471,202.522522522523,113,113
58671.627182947,202.522522522523,113,113
58672.3146829469,251.171171171171,116,113
58674.2576829468,202.522522522523,113,113
58675.2751829466,202.342342342342,113,113
58676.4981829465,201.981981981982,113,113
58677.4961829464,201.801801801802,113,113
58678.7116829462,202.522522522523,113,113
58680.486682946,202.342342342342,113,113
58682.2596829457,202.342342342342,113,113
58683.3011829455,202.162162162162,113,113
58686.2481829451,250.45045045045,116,113
58686.3451829451,202.342342342342,113,113
58687.3841829449,202.342342342342,113,113
58688.2171829448,250.990990990991,116,113
58689.4426829445,201.981981981982,113,113
58690.1216829444,250.810810810811,116,113
58690.3836829444,202.162162162162,113,113
58691.9586829443,250.990990990991,116,113
58692.3786829442,202.342342342342,113,113
58692.4311829442,250.810810810811,116,113
58693.9706829438,251.171171171171,116,113
58694.1611829438,250.990990990991,118,113
58694.1611829438,250.990990990991,118,113
58696.1221829435,250.810810810811,118,113
58696.1221829435,250.810810810811,118,113
58696.1221829435,250.810810810811,118,113
58696.4346829435,216.396396396396,17,113
58696.4346829435,216.396396396396,100,113
58696.4346829435,216.396396396396,119,113
58699.891182943,251.171171171171,118,113
58701.9291829427,250.810810810811,118,113
58702.0711829427,250.810810810811,118,113
58702.0711829427,250.810810810811,118,113
58711.2306829411,250.810810810811,118,113
58713.9171829407,250.27027027027,46,113
58714.0056829407,251.351351351351,46,113
58714.4411829406,248.828828828829,46,113
58715.5271829405,202.522522522523,45,113
58715.9536829403,249.90990990991,46,113
58716.5486829402,202.882882882883,45,113
58717.9421829399,251.171171171171,46,113
58719.4911829398,202.522522522523,87,113
58720.4486829397,250.45045045045,86,113
58720.5261829397,202.342342342342,87,113
58721.9356829392,251.171171171171,86,113
58721.9356829392,251.171171171171,86,113
58723.838182939,251.171171171171,86,113
58725.4526829387,202.522522522523,87,113
58726.4636829385,202.342342342342,87,113
58727.4786829384,202.342342342342,87,113
58727.8151829384,251.351351351351,86,113
58729.524182938,202.702702702703,87,113
58729.6891829379,251.351351351351,86,113
58730.4776829378,202.522522522523,87,113
58732.4781829375,203.063063063063,87,113
58733.5171829372,203.243243243243,87,113
58733.8251829372,251.171171171171,86,113
58734.5376829369,202.882882882883,87,113
58735.5251829368,202.702702702703,87,113
58735.7306829367,251.351351351351,86,113
58736.4691829366,202.702702702703,87,113
58737.4826829364,202.702702702703,87,113
58737.5926829364,251.531531531532,86,113
58738.4531829362,202.522522522523,87,113
58738.837182936,251.351351351351,86,113
58739.369182936,251.531531531532,86,113
58741.4426829356,202.702702702703,87,113
58741.7451829355,251.891891891892,86,113
58742.4476829354,202.702702702703,87,113
58744.456682935,202.702702702703,87,113
58745.4296829349,203.063063063063,87,113
58746.4161829348,203.063063063063,87,113
58747.3921829347,202.522522522523,87,113
58747.9636829346,251.711711711712,86,113
58748.1896829346,251.351351351351,86,113
58748.3546829345,202.702702702703,87,87
58749.3636829344,203.063063063063,87,87
58750.4286829341,202.522522522523,87,87
58751.421182934,202.702702702703,87,87
58752.4056829339,202.882882882883,87,87
58754.4546829333,202.702702702703,87,87
58754.6961829333,257.837837837838,47,87
58754.7306829333,251.171171171171,86,87
58755.4286829331,202.702702702703,87,87
58756.6886829328,258.018018018018,47,87
58757.3926829326,251.531531531532,86,87
58758.3701829324,202.882882882883,87,87
58759.2121829323,251.531531531532,86,87
58759.3191829322,202.882882882883,45,87
58760.3576829319,203.243243243243,45,87
58761.3536829316,251.711711711712,86,87
58761.3906829316,203.063063063063,45,87
58762.4606829314,203.603603603604,45,87
58763.3926829312,203.063063063063,45,87
58764.442682931,202.882882882883,45,87
58765.3331829309,203.063063063063,45,87
58765.5091829309,251.711711711712,86,87
58766.3371829305,202.702702702703,45,87
58766.6271829304,251.531531531532,46,87
58767.2921829299,251.711711711712,46,87
58767.3941829299,202.702702702703,45,87
58769.4756829282,251.531531531532,46,87
58770.3496829276,202.702702702703,45,87
58770.9476829272,251.891891891892,46,87
58771.4616829267,251.531531531532,46,87
58774.9056829245,251.711711711712,46,87
58775.818182924,251.711711711712,46,87
58776.4981829236,258.018018018018,47,87
58776.5016829236,251.891891891892,46,87
58777.340182923,251.891891891892,46,87
58778.5066829224,258.018018018018,47,87
58778.5066829224,258.018018018018,47,87
58778.6691829222,204.144144144144,45,87
58778.6691829222,204.144144144144,45,87
58778.7071829222,251.891891891892,46,87
58778.7071829222,251.891891891892,46,87
58781.4166829206,251.891891891892,46,87
58781.5141829206,202.882882882883,45,87
58782.3201829202,257.657657657658,47,87
58782.4726829201,251.891891891892,46,87
58782.5716829201,202.882882882883,45,87
58783.3966829199,251.891891891892,46,87
58783.5356829198,202.702702702703,45,87
58784.1721829194,257.477477477477,47,87
58784.4561829192,203.063063063063,45,87
58784.7631829191,251.891891891892,86,87
58785.1961829189,251.711711711712,47,87
58785.4791829189,202.882882882883,45,87
58786.1481829189,257.297297297297,47,87
58786.5081829189,202.882882882883,45,87
58787.3126829188,251.891891891892,47,87
58787.5436829187,202.882882882883,45,87
58788.2876829185,257.297297297297,47,87
58788.5206829183,202.882882882883,45,87
58788.6351829183,251.891891891892,86,87
58789.2381829179,251.891891891892,86,87
58789.5346829178,203.063063063063,92,87
58790.5896829172,202.882882882883,45,87
58790.7716829172,251.891891891892,86,87
58791.5601829167,203.243243243243,45,87
58792.6031829161,203.423423423423,45,87
58793.6271829156,203.423423423423,45,87
58794.3096829152,252.072072072072,86,87
58795.5911829144,203.423423423423,45,87
58796.6271829141,203.243243243243,45,87
58797.232182914,252.072072072072,86,87
58797.683682914,203.243243243243,45,87
58798.3646829139,258.018018018018,47,87
58798.3896829139,252.252252252252,86,87
58798.6646829139,202.882882882883,45,87
58799.2221829139,252.072072072072,86,87
58800.0206829138,257.657657657658,47,87
58800.2531829138,203.243243243243,45,87
58801.1731829138,252.252252252252,86,87
58801.2616829138,203.243243243243,45,87
58802.0361829137,258.378378378378,47,87
58802.3261829136,203.063063063063,45,87
58803.4061829136,203.243243243243,45,87
58803.4686829136,252.072072072072,86,87
58804.4271829135,202.882882882883,45,87
58806.2271829134,203.243243243243,45,87
58806.3081829134,252.252252252252,86,87
58807.0911829133,252.252252252252,86,87
58807.3806829132,202.522522522523,45,87
58808.3246829132,202.702702702703,45,87
58809.3421829131,202.882882882883,45,87
58810.325182913,203.063063063063,45,87
58811.3366829129,203.243243243243,45,87
58812.7741829128,252.252252252252,86,87
58814.3096829127,202.882882882883,45,87
58815.3226829127,203.243243243243,45,87
58816.3726829126,203.243243243243,45,87
58817.4086829125,203.063063063063,45,87
58818.1911829125,252.252252252252,86,87
58818.2006829125,257.657657657658,47,87
58820.1661829123,257.477477477477,47,87
58820.1736829123,252.072072072072,47,87
58820.4746829123,203.243243243243,45,87
58821.8791829121,252.072072072072,47,87
58822.121182912,252.072072072072,47,87
58822.488182912,202.882882882883,45,45
58823.4881829119,203.063063063063,45,45
58825.3936829118,203.423423423423,45,45
58826.3556829116,202.882882882883,45,45
58827.3781829115,203.063063063063,45,45
58828.4211829115,203.063063063063,45,45
58829.4516829114,202.882882882883,45,45
58830.4266829114,202.882882882883,45,45
58830.8516829114,252.612612612613,47,45
58831.2351829113,252.432432432432,46,45
58831.3711829113,202.702702702703,45,45
58832.3536829112,202.702702702703,45,45
58832.9531829112,252.432432432432,47,45
58833.3416829111,202.882882882883,45,45
58834.3426829111,203.063063063063,45,45
58835.324182911,202.882882882883,45,45
58836.491682911,202.882882882883,45,45
58837.7241829109,202.882882882883,45,45
58838.7611829108,252.252252252252,46,45
58839.2916829108,203.063063063063,45,45
58840.2786829107,202.882882882883,45,45
58840.4641829107,252.612612612613,46,45
58841.2986829106,202.702702702703,45,45
58842.3511829105,202.522522522523,45,45
58843.3591829104,202.702702702703,45,45
58843.6016829103,256.756756756757,47,45
58844.3316829103,202.522522522523,45,45
58845.3056829102,202.882882882883,45,45
58845.6161829102,253.873873873874,47,45
58845.6161829102,256.576576576577,47,45
58846.3401829101,202.882882882883,45,45
58846.86418291,252.612612612613,46,45
58847.32068291,202.522522522523,45,45
58847.58068291,256.216216216216,47,45
58847.58118291,253.693693693694,116,45
58848.3316829099,202.342342342342,45,45
58848.8356829098,252.612612612613,116,45
58849.5641829098,255.675675675676,47,45
58849.7136829097,252.972972972973,116,45
58850.3051829096,202.342342342342,45,45
58853.3061829094,202.162162162162,45,45
58854.0911829093,252.432432432432,46,45
58854.3631829093,202.162162162162,45,45
58855.3416829092,202.342342342342,45,45
58856.3436829091,202.522522522523,45,45
58857.369182909,202.522522522523,45,45
58858.3001829089,202.522522522523,45,45
58858.8336829088,252.612612612613,46,45
58859.0276829088,252.792792792793,46,45
58859.3071829088,202.522522522523,45,45
58860.7286829081,252.612612612613,46,45
58861.3366829077,202.702702702703,45,45
58862.357682907,202.702702702703,45,45
58862.6236829068,252.972972972973,46,45
